weight,source,target
12,payin,for
12,blah,blah
12,wagon,i
12,fast,got
12,were,no
12,no,shootin
12,stars,to
12,use,wishin
12,ever,found
12,found,all
12,wait,till
12,till,they
12,asking,how
12,doing,now
12,castle,built
12,up,another
12,sorrows,i
12,just,wash
12,wash,them
12,only,peace
12,no,boss
12,turned,you
12,no,shark
12,birthday,to
12,out,bitches
12,gotta,wait
12,the,satisfaction
12,satisfaction,asking
12,holiday,everyone
12,s,dancin
12,dancin,merrily
12,bentley,spur
12,spur,fly
12,bird,spin
12,spin,on
12,third,solid
12,hmm,hmm
12,déjame,ser
12,to,themselves
12,merrily,in
12,new,old
12,splurge,watch
12,old,fashioned
12,fashioned,way
12,life,death
12,the,favela
12,favela,vela
12,vela,the
12,me,fue
12,break,can
12,shake,this
12,hasta,el
12,condo,i
12,fast,only
12,komik,i
12,mine,yeah
12,out,heard
12,down,now
12,not,care
12,chest,life
12,less,but
12,all,feeling
12,from,time
12,to,time
12,now,where
12,where,did
12,he,gone
12,still,two
12,you,cash
12,yeah,make
12,insane,why
12,you,level
12,level,up
12,money,billion
12,billion,and
12,money,taller
12,ever,talked
12,talked,to
12,forbidden,paradise
12,ceiling,i
12,open,i
12,doin,surgery
12,surgery,in
12,the,limelight
12,wunna,back
12,the,stupidity
12,stupidity,cause
12,sometimes,when
12,eyes,six
12,months,of
12,vampire,and
12,every,girl
12,damn,mad
12,mad,made
12,really,give
12,chill,you
12,billion,nah
12,a,trillion
12,leave,yeah
12,money,so
12,fate,rewrite
12,rewrite,deep
12,deep,breaths
12,breaths,tight
12,tight,chest
12,limelight,make
12,i,swim
12,trillion,nah
12,my,outfit
12,you,gettin
12,i,wrotе
12,along,to
12,arms,again
12,way,out
12,we,burned
12,this,fate
12,two,lovers
12,lovers,so
12,in,by
12,only,sorry
12,sorry,cause
12,back,callin
12,me,splurge
12,my,plate
12,tutuyor,kalbini
12,kalbini,kırıyorum
12,kırıyorum,comme
12,comme,garçons
12,parça,rick
12,rick,geçiriyorum
12,geçiriyorum,silahı
12,kendini,ışıkta
12,along,with
12,feeling,hold
12,breath,til
12,you,pass
12,you,crash
12,i,recommend
12,recommend,you
12,klipleri,tutuyor
12,hands,are
12,the,deal
12,so,scared
12,so,next
12,boy,santa
12,fear,and
12,some,years
12,really,get
12,s,whole
12,and,less
12,whenever,she
12,at,megan
12,like,bitches
12,to,focus
12,bottom,line
12,line,is
12,orospuyu,yatır
12,istiyor,yanımda
12,the,neighbors
12,ilkim,olduğunu
12,olduğunu,zannediyor
12,zannediyor,çift
12,o,saati
12,saati,kapla
12,çakılmak,istiyor
12,xo,ooh
12,evet,ooh
12,evet,hayır
12,hayır,küçüklüğümden
12,gibi,ev
12,ev,bu
12,bu,orospuyu
12,hatun,sürekli
12,sürekli,gelmek
12,sona,erdi
12,erdi,yarın
12,yarın,oldu
12,oldu,kendini
12,gelmek,istiyor
12,istiyor,çakılmak
12,ışıkta,aşkında
12,aşkında,yıka
12,yıka,xo
12,güneş,parlıyor
12,parlıyor,sona
12,ikilik,klipleri
12,olduğunu,biliyordum
12,biliyordum,hatun
12,paket,ah
12,ah,evet
12,evet,paris
12,olduğunu,bildiğimi
12,bildiğimi,anlatmak
12,anlatmak,zorundaydım
12,üstüne,bir
12,şey,giy
12,kapla,benim
12,benim,zamansız
12,zamansız,olduğumu
12,basıl,leke
12,leke,gibi
12,gibi,bir
12,dört,yüz
12,yüz,paket
12,yanımda,tuttuğum
12,tuttuğum,için
12,için,ilkim
12,silahı,kalçadan
12,kalçadan,çekiyorum
12,çekiyorum,cepler
12,cepler,yirmi
12,yirmi,ikilik
12,çekmeye,çalışıyor
12,çalışıyor,banka
12,banka,gibi
12,olduğumu,biliyor
12,biliyor,oğluma
12,oğluma,bir
12,bir,kaç
12,kaç,parça
12,buz,çift
12,o,bilekler
12,bilekler,kız
12,kız,scat
12,şu,çeki
12,çeki,yatır
12,yatır,yüzümde
12,yüzümde,gülümseme
12,gülümseme,rol
12,rol,yapmıyorum
12,yapmıyorum,gel
12,gel,ve
12,bütün,şeytanların
12,şeytanların,ile
12,ile,güreşiyorum
12,güreşiyorum,the
12,yalamaya,hazır
12,hazır,ol
12,ol,küçüklüğümden
12,zorundaydım,şarkılarımı
12,şarkılarımı,söylüyor
12,söylüyor,kendinden
12,kendinden,geçmek
12,geçmek,istiyor
12,giy,zeplin
12,zeplin,üstüne
12,üstüne,basıl
12,istiyor,bir
12,bir,fırt
12,fırt,çekmeye
12,bir,sürtük
12,sürtük,yalamaya
12,akın,edecekler
12,edecekler,gazoza
12,gazoza,dört
12,dört,damla
12,damla,koydum
12,ilk,biz
12,biz,başardık
12,çıkıyor,uyuşturucular
12,skateboard,p
12,p,gibi
12,dönüp,dolaşıyorum
12,dolaşıyorum,orospular
12,orospular,için
12,oynatacaklar,ne
12,ne,performanstı
12,üstüne,akın
12,paris,te
12,te,dönüp
12,garçons,üstüne
12,scat,de
12,de,ne
12,ne,tekerler
12,tekerler,ama
12,başardık,skateboard
12,ama,siperlerden
12,siperlerden,yeni
12,yeni,çıktı
12,çıktı,dört
12,ve,kontrol
12,kontrol,edil
12,edil,boynumda
12,boynumda,buz
12,döndüğümde,şehir
12,şehir,ateşler
12,ateşler,içinde
12,içinde,gökyüzünü
12,gökyüzünü,doldur
12,doldur,dome
12,dome,u
12,u,dolduruyorum
12,kalbini,kırdı
12,kırdı,tssb
12,tssb,göğsünü
12,göğsünü,tut
12,zamansızım,evet
12,evet,oh
12,oh,eve
12,eve,döndüğümde
12,hissediyorum,çocukluğumdan
12,yatır,şu
12,koydum,baloncukları
12,baloncukları,çıkıyor
12,erkeği,sessiz
12,sessiz,çıt
12,çıt,çıkmıyor
12,çıkmıyor,kalbini
12,uyuşturucular,iyi
12,iyi,vuracak
12,vuracak,hasta
12,hasta,gibiyim
12,gibiyim,bütün
12,için,giyin
12,giyin,üstüne
12,rock,gibi
12,yıl,03
12,03,müş
12,müş,gibi
12,hissediyorum,bağlantılı
12,bağlantılı,neptune
12,neptune,davulları
12,davulları,karı
12,karı,mastürbasyoncu
12,dua,ettim
12,ettim,ooh
12,evet,çocukluğumdan
12,zamansızım,zamansız
12,hissediyorum,bbc
12,bbc,tayfa
12,tayfa,emekliyor
12,emekliyor,yıl
12,yakacak,çünkü
12,çünkü,ilk
12,the,who
12,damla,gözyaşı
12,gözyaşı,döktüm
12,döktüm,kayıp
12,kayıp,için
12,için,dua
12,dolduruyorum,bir
12,bir,gün
12,gün,bunu
12,bunu,oynatacaklar
12,performanstı,ama
12,ama,ama
12,ama,can
12,can,yakacak
12,haçı,tutuyor
12,tutuyor,yoldan
12,yoldan,çık
12,çık,allah
12,allah,ına
12,ına,gönder
12,gönder,bir
12,bir,damla
12,ver,zenciler
12,zenciler,planlar
12,planlar,kuruyorlar
12,kuruyorlar,ve
12,ve,bir
12,bir,rahibim
12,rahibim,var
12,var,haçı
12,sahneye,aşık
12,oldu,ooh
12,evet,erkeği
12,oh,zamansız
12,tut,nefes
12,ver,nefes
12,they,have
12,call,a
12,mastürbasyoncu,hippinin
12,hippinin,teki
12,teki,ekiple
12,ekiple,yatmak
12,yatmak,istiyor
12,istiyor,kremaya
12,kremaya,aşık
12,oldu,sahneye
12,off,people
12,about,just
12,truly,you
12,gotta,laugh
12,laugh,at
12,since,she
12,m,healing
12,für,deinen
12,the,parties
12,diamonds,sometimes
12,of,torture
12,torture,you
12,sold,as
12,as,some
12,some,forbidden
12,built,off
12,love,anyone
12,true,story
12,story,about
12,anyone,cause
12,would,mean
12,think,s
12,wanted,look
12,cool,guy
12,little,thrill
12,thrill,can
12,will,went
12,not,her
12,girls,your
12,age,know
12,vampire,you
12,but,wouldn
12,give,thanks
12,lord,above
12,above,cause
12,to,told
12,were,bad
12,news,you
12,called,them
12,crazy,god
12,you,lit
12,been,livin
12,time,free
12,que,un
12,niemand,tut
12,tut,habe
12,dich,für
12,s,give
12,au,au
12,that,to
12,fine,to
12,trip,take
12,the,business
12,song,in
12,in,baby
12,down,or
12,deinen,verstand
12,verstand,und
12,que,decir
12,no,tienes
12,a,fact
12,three,times
12,baby,this
12,work,out
12,jump,in
12,ruin,someone
12,it,felt
12,on,back
12,drugs,and
12,zeit,klagend
12,klagend,war
12,the,plane
12,jet,made
12,supernatural,no
12,even,mind
12,flinching,oh
12,a,mesmerizing
12,mesmerizing,paralyzing
12,paralyzing,fucked
12,tonight,here
12,gestresst,ohne
12,ohne,dich
12,dich,alles
12,haben,sind
12,wir,wenn
12,wenn,es
12,was,bored
12,bored,bought
12,called,em
12,crazy,too
12,so,convincing
12,convincing,how
12,lie,without
12,without,flinching
12,ohne,zweifel
12,und,meine
12,heard,crank
12,i,swerve
12,swerve,keep
12,stick,if
12,tree,have
12,a,sentimental
12,sentimental,feeling
12,feeling,when
12,genug,dann
12,dann,hab
12,gefunden,ich
12,war,ohne
12,curb,bentley
12,my,word
12,word,can
12,equal,i
12,mich,rettest
12,rettest,ich
12,war,über
12,die,liebe
12,liebe,hinweg
12,es,niemand
12,ich,hätte
12,hätte,genug
12,thing,we
12,g,wagen
12,money,nigga
12,un,auto
12,несёт,фальшем
12,she,goin
12,zweifel,gestresst
12,dich,wenn
12,about,doing
12,way,since
12,started,with
12,never,to
12,rette,ich
12,du,nicht
12,wie,oh
12,times,you
12,little,dance
12,tequila,to
12,boyfriend,baby
12,glad,let
12,s,celebrate
12,celebrate,at
12,badass,than
12,am,it
12,were,like
12,heard,many
12,a,badass
12,doing,not
12,not,talking
12,talking,put
12,phone,to
12,least,give
12,hear,voices
12,voices,singing
12,singing,let
12,jolly,deck
12,holly,rockin
12,sent,it
12,have,your
12,pass,you
12,negro,tell
12,play,reggaeton
12,reggaeton,marijuana
12,marijuana,tonight
12,ll,party
12,law,baby
12,party,lit
12,lit,took
12,я,с
12,just,said
12,2cb,i
12,surprised,she
12,threesome,yeah
12,little,crazy
12,at,perro
12,perro,negro
12,oh,aber
12,bin,jetzt
12,jetzt,hier
12,hinweg,dachte
